artid,catid,"art_name","art_name_eng","art_details","art_details_eng",art_price,id_ext,"ref",stock,"date",escaparate
1021,200,"Mesa vacÌa grande","","Elaborada con madera. Medidas 12x6,2 y 7 cm. de alto.","",8.5,1,"T52  ",30,"8,†6,†2008",0
1022,200,"Mesa alargada","","Elaborada con madera. Medidas 10x4,5 y 4,2 cm. de alto. Precio de la mesa sin la artesa.","",6.4,1,"T53 ",30,"8,†6,†2008",0
1023,200,"Mesa dos alturas","","Elaborada con madera. Medidas 10x4 y 4 cm. de alto.","",9.7,1,"T54   ",30,"8,†6,†2008",0
1024,200,"Silla","","Elaborada con madera y asiento de cuerda. Medidas 3,8x3,8 y 7,9 cm. de alto.","",9.7,1,"T55  ",30,"8,†6,†2008",0
1025,200,"Taburete",""," Medidas 3,7x1,8 y 3 cm. de alto.","",3.4,1,"T56  ",30,"8,†6,†2008",0
1026,200,"Taburete tres patas",""," Medidas 2,7 cm. de alto.","",3,1,"T57  ",30,"8,†6,†2008",0
1027,200,"Taburete mini",""," Medidas 3x1,5 y 1,9 cm. de alto.","",3,1,"T58  ",30,"8,†6,†2008",0
1028,201,"Farol redondo peq.",""," Elaborado en el torno, es de  barro cocido. Diametro 1,7 y 3,5 cm. de alto. Precio del farol sin luz, si lo desea con luz, le ofrecemos neones en esta misma secciÛn.","",3,1,"B21    ",40,"8,†6,†2008",0
1029,201,"Farol redondo med.",""," Elaborado en el torno, es de barro cocido. Diametro 2cm. y 4,2 de alto. Precio del farol sin luz, si lo desea con luz, le ofrecemos neones en esta misma secciÛn.","",3.4,1,"B22   ",40,"8,†6,†2008",0
1030,201,"Farol redondo l.",""," Elaborado en el torno es de barro cocido. Diametro 1,8cm. y 6,9 de alto. Precio del farol sin luz. Si lo desea con luz, le ofrecemos neones en esta misma secciÛn.","",3.4,1,"B22l   ",25,"8,†6,†2008",0
1031,201,"Farol tri·ngulo mini",""," Elaborado en el torno, es de barro cocido. Medidas 3,5 de alto.Precio del farol sin luz, si lo desea con luz, le ofrecemos neones en esta misma secciÛn.","",3,1,"B24m  ",50,"8,†6,†2008",0
1032,201,"Farol tri·ngulo peq.",""," Elaborado en el torno, es de barro cocido. Medidas 4,3 de alto. Precio del farol sin luz, si lo desea con luz, le ofrecemos neones en esta misma secciÛn.","",3,1,"B24  ",50,"8,†6,†2008",0
1033,201,"Farol tri·ngulo med.","","os neones en esta misma secciÛn.","",3.4,1,"B25   ",50,"8,†6,†2008",0
1034,201,"Farol tri·ngulo gr.",""," Elaborado en el torno, es de barro cocido. Medidas 5,3 de alto. Precio del farol sin luz. Si lo desea con luz, le ofrecemos neones en esta misma secciÛn.","",3.4,1,"B26   ",50,"8,†6,†2008",0
1035,201,"Medio farol mini",""," Elaborado en el torno, es de barro cocido. Medidas 3 de alto. Para poner en una pared. Precio del farol sin luz, si lo desea con luz, le ofrecemos neones en esta misma secciÛn.","",3,1,"B28m  ",50,"8,†6,†2008",0
1036,201,"Medio farol peq",""," Elaborado en el torno, es de barro cocido. Medidas 3,8cm. de alto. Para poner en una pared. Precio del farol sin luz, si lo desea con luz, le ofrecemos neones en esta secciÛn.","",3,1,"B28  ",50,"8,†6,†2008",0
1037,201,"Medio farol med.","","Elaborado en el torno, es de barro cocido. Para poner en una pared. Medidas de alto 4,7cm. Precio sin luz, si lo desea con luz, le ofrecemos la bombilla de neÛn en esta secciÛn.","",3.4,1,"B27   ",50,"8,†6,†2008",0
1038,201,"Medio farol gr.",""," Elaborado en el torno, es de barro cocido. Medidas 5,5cm. de alto. Para poner en una pared. Precio del farol sin luz, si lo desea con luz, le ofrecemos bombillas de neÛn en esta secciÛn.","",3.4,1,"B29   ",50,"8,†6,†2008",0
1039,201,"NeÛn con enchufe","","Medidas del neÛn 6mm. Para conectar a 220v.","",3.6,1,"F11402  ",50,"8,†6,†2008",0
1040,201,"NeÛn sin enchufe","","Medidas del neÛn 6mm. Para conectar a 220v.","",1.2,1,"F11601  ",350,"8,†6,†2008",0
1041,201,"CastaÒera con luz","","Es de barro cocido y lleva un neÛn con enchufe para conectar a 220v. Medidas de alto 5cm.","",8,1,"B19l  ",2,"8,†6,†2008",0
1042,201,"Candela fija","","La luz del fuego es fija y se conecta a 220v. lleva enchufe. Medidas 7x7,7 cm.","",11,1,"F1 ",20,"8,†6,†2008",0
1043,201,"Candela intermitente","","La luz del fuego parpadea y se conecta a 220v. Lleva enchufe. Medidas 7x7,7 cm.","",12.9,1,"F2 ",20,"8,†6,†2008",0
1044,201,"Conjunto candela","","La luz del fuego parpadea y se conecta a 220v. Lleva enchufe. Medidas del fuego 7x7,7 cm.  Precio del conjunto.","",25.6,1,"F4 ",2,"8,†6,†2008",1
1045,201,"Conjunto candela","","La luz del fuego es fija y se conecta a 220v. Lleva enchufe. Medidas del fuego 7x7,7 cm.  Precio del conjunto.","",24,1,"F3 ",2,"8,†6,†2008",0
1046,201,"Fogata con tripode","","La luz del fuego es fija y se conecta a 220v. Lleva enchufe. Medidas del fuego 18 cm. de alto.","",17.8,1,"F5 ",20,"8,†6,†2008",0
1047,201,"Fogata tripode peq.","","La luz del fuego es fija y se conecta a 220v. Lleva enchufe. Medidas 14 cm. de alto.","",17.8,1,"F6 ",20,"8,†6,†2008",0
1048,201,"Brasero con luz","","La luz del fuego es fija y se conecta a 220v. Lleva enchufe. Diametro 4,6cm.","",16.6,1,"F7 ",30,"8,†6,†2008",0
1049,201,"Brasero","","Esta elaborado con estaÒo. Diametro 4,6cm.","",7.4,1,"F8 ",30,"8,†6,†2008",0
1050,201,"Antorcha c. enchufe","","Se conecta a 220v, lleva enchufe. Medidas de la antorcha 2,2 cm.","",4.85,1,"F9 ",30,"8,†6,†2008",0
1051,201,"Antorcha","","Se conecta a 220v, no lleva enchufe. Medidas de la antorcha 2,2 cm.","",3.2,1,"F10 ",30,"8,†6,†2008",0
1052,202,"Noria","","Elaborada con madera. Los canjilones son de barro cocido. Preparada para poder introducirla en el agua. LLeva motor de 7 r.p.m. Medidas 34x21,5 y 31 cm. de alto.","",243.121,1,"G1 ",5,"8,†6,†2008",0
1053,202,"Pozo pequeÒo","","Altura 7,5 cm. Precio unidad del tamaÒo pequeÒo.","",8,1,"G2 ",10,"8,†6,†2008",0
1054,202,"Pozo mediano","","Altura 11,5 cm. Precio unidad del tamaÒo mediano.","",24.3,1,"G3 ",10,"8,†6,†2008",0
1055,202,"Pozo grande","","Altura 18cm. Precio unidad del tamaÒo grande","",27,1,"G4 ",10,"8,†6,†2008",0
1056,203,"RatÛn","","Modelado a mano, es de barro cocido. Mide 1,3 cm. Disponible tambiÈn en color blanco, en rojo y en otros tamaÒos. Indique sus preferencias en \"Comentarios\".","",1.8,1,"A1  ",75,"8,†6,†2008",0
1057,203,"RatÛn gris c. queso","","Modelado a mano con barro. Medidas del ratÛn 1,2 cm. Precio del conjunto.","",4,1,"A2  ",10,"8,†6,†2008",0
1058,203,"RatÛn bl. con queso","","Modelado a mano con barro. Medidas del ratÛn 1,2 cm. Precio del conjunto.","",4,1,"A2b  ",10,"8,†6,†2008",0
1059,203,"Perdiz comiendo","","Modelado a mano con barro. Mide 2,8cm. de alto.","",3.5,1,"A3c  ",15,"8,†6,†2008",0
1060,203,"Perdiz","","Modelado a mano con barro. Mide 2,8cm. de alto.","",3.5,1,"A3  ",15,"8,†6,†2008",0
1061,203,"Pajarito","","Modelado a mano con barro. Mide 0,9cm. de alto.","",2,1,"A4  ",40,"8,†6,†2008",0
1062,203,"Pavo real c. abierta","","Modelado a mano con barro. Modelo con la cola abierta. Mide 5,5 cm. de alto.","",4.5,1,"A5  ",25,"8,†6,†2008",1
1063,203,"Pavo real","","Modelado a mano con barro. Mide 5,5 cm. de alto.","",4.5,1,"A6  ",20,"8,†6,†2008",0
1064,203,"Pavo real mini","","Modelado a mano con barro. Mide 3 cm. de alto.","",3.5,1,"A6m  ",20,"8,†6,†2008",0
1065,203,"Pavo real c. a. mini","","Modelado a mano con barro. Modelo con la cola abierta. Mide 3 cm. de alto.","",3.5,1,"A5m  ",20,"8,†6,†2008",0
1066,203,"Pava real","","Modelado a mano con barro. Mide 5 cm. de alto.","",4,1,"A7 ",10,"8,†6,†2008",0
1067,203,"Paloma gris pequeÒa","","Modelado a mano con barro. Mide 2cm. de alto.","",3.5,1,"A8 ",30,"8,†6,†2008",0
1068,203,"Paloma blanca peq.","","Modelado a mano con barro. Mide 2cm. de alto.","",3.5,1,"A9 ",30,"8,†6,†2008",0
1069,203,"Paloma gris gr.","","Modelado a mano con barro. Mide 2,6cm. de alto.","",3.5,1,"A10 ",30,"8,†6,†2008",1
1070,203,"Paloma blanca gr.","","Modelado a mano con barro. Mide 2,6cm. de alto.","",3.5,1,"A11 ",30,"8,†6,†2008",0
1071,203,"Grupo palomas p.","","Modeladas a mano con barro. Mide 2cm. de alto. TambiÈn disponible en gris, indiquelo en \"Comentarios\". Precio de las tres palomas en diferentes posturas.","",10.5,1,"A10gp ",1,"8,†6,†2008",0
1072,203,"Grupo palomas g","","Modeladas a mano con barro. Mide 2,6cm. de alto. TambiÈn disponible en gris, indiquelo en \"Comentarios\". Precio de las tres palomas en diferentes posturas.","",10.5,1,"A10gg ",1,"8,†6,†2008",0
1073,203,"Paloma volando","","Modelada a mano con barro. Mide 3,2 cm. de largo . TambiÈn disponible en gris, indiquelo en \"Comentarios\".","",3.8,1,"A12 ",20,"8,†6,†2008",0
1074,203,"Paloma apareandose","","Modelada a mano con barro. Mide 3,5 cm. de alto . TambiÈn disponible en blanca,  indiquelo en \"Comentarios\".","",5.5,1,"A13 ",20,"8,†6,†2008",0
1075,203,"Paloma ala abierta","","Modelada a mano con barro. Mide 2 cm. de alto. TambiÈn disponible en gris,  indiquelo en \"Comentarios\".","",3.8,1,"A14 ",20,"8,†6,†2008",0
1076,203,"Paloma con pichÛn","","Modelada a mano con barro. Mide 2 cm. de alto la paloma y 0,8cm. el pichÛn. TambiÈn disponible en gris,  indiquelo en \"Comentarios\".  Precio del conjunto.","",5.5,1,"A14b ",1,"8,†6,†2008",0
1077,203,"Nido paloma pichÛn","","Modelada a mano con barro. Mide 2 cm. la paloma y 0,8 cm. el pichÛn. TambiÈn disponible en blanca,  indiquelo en \"Comentarios\".  Precio del conjunto.","",6,1,"A15 ",1,"8,†6,†2008",0
1078,203,"Jaula paloma pichÛn","","La jaula es de madera y mide 4,5x3,2x3,7 cm. Las palomas son de barro y tambiÈn est·n disponibles en blanca,  indiquelo en \"Comentarios\".  Precio del conjunto.","",12.8,1,"A16 ",1,"8,†6,†2008",0
1079,203,"Palomar","","El palomas  es de madera y mide 19,3 de alto cm. Lleva tres palomas que son de barro. Precio del conjunto.","",29.8,1,"A17 ",7,"8,†6,†2008",0
1080,203,"Gallina colgada","","Modelada y pintada a mano. Es de barro cocido. Mide 4cm. Si la desea mas grande, indiquelo en \"Comentarios\".","",3,1,"A18 ",50,"8,†6,†2008",0
1081,203,"Gallina colgada mini","","Modelada y pintada a mano. Es de barro cocido. Mide 2,5 cm.","",3,1,"A18m ",30,"8,†6,†2008",0
1082,203,"Gallina negra mini","","Modelada y pintada a mano. Es de barro cocido. Mide 2,5 cm.","",2.9,1,"A19nm ",15,"8,†6,†2008",0
1083,203,"Gallina blanca mini","","Modelada y pintada a mano. Es de barro cocido. Mide 2,5 cm.","",2.9,1,"A19bm ",15,"8,†6,†2008",0
1084,203,"Gallina negra peq.","","Modelada y pintada a mano. Es de barro cocido. Mide 3,5 cm.","",3.5,1,"A19n ",15,"8,†6,†2008",0
1085,203,"Gallina blanca peq.","","Modelada y pintada a mano. Es de barro cocido. Mide 3,5 cm.","",3.5,1,"A19b ",15,"8,†6,†2008",0
1086,203,"Gallina negra med.","","Modelada y pintada a mano. Es de barro cocido. Mide 4,5cm.","",3.5,1,"A20n ",15,"8,†6,†2008",0
1087,203,"Gallina blanca med.","","Modelada y pintada a mano. Es de barro cocido. Mide 4,5 cm.","",3.5,1,"A20b ",15,"8,†6,†2008",0
1088,203,"Gallina negra gr.","","Modelada y pintada a mano. Es de barro cocido. Mide 6,5 cm.","",4.5,1,"A21n    ",5,"8,†6,†2008",0
1089,203,"Gallina blanca gr.","","Modelada y pintada a mano. Es de barro cocido. Mide 6,5 cm.","",4.5,1,"A21b  ",5,"8,†6,†2008",0
1090,203,"Gallo negro mini","","Modelado y pintado a mano. Es de barro cocido. Mide 2,5 cm.","",2.9,1,"A22nm ",8,"8,†6,†2008",0
1091,203,"Gallo blanco mini","","Modelado y pintado a mano. Es de barro cocido. Mide 2,5 cm.","",2.9,1,"A22bm ",10,"8,†6,†2008",0
1092,203,"Gallo negro peq.","","Modelado y pintado a mano. Es de barro cocido. Mide 4 cm.","",3.5,1,"A22n ",10,"8,†6,†2008",0
1093,203,"Gallo blanco peq.","","Modelado y pintado a mano. Es de barro cocido. Mide 4 cm.","",3.5,1,"A22b ",10,"8,†6,†2008",0
1094,203,"Gallo negro med.","","Modelado y pintado a mano. Es de barro cocido. Mide 5,5 cm.","",3.5,1,"A23n ",10,"8,†6,†2008",0
1095,203,"Gallo blanco med.","","Modelado y pintado a mano. Es de barro cocido. Mide 5,5 cm.","",3.5,1,"A23b ",10,"8,†6,†2008",0
1096,203,"Gallo negro grande","","Modelado y pintado a mano. Es de barro cocido. Mide 7,5 cm.","",4.5,1,"A24n ",5,"8,†6,†2008",0
1097,203,"Gallo blanco grande","","Modelado y pintado a mano. Es de barro cocido. Mide 7,5 cm.","",4.5,1,"A24b ",5,"8,†6,†2008",0
1098,203,"Gallina poniendo","","La gallina es de barro cocido, modelada y pintada a mano. Mide 4,6 cm. de alto.","",5.8,1,"A25 ",5,"8,†6,†2008",0
1099,203,"Palo gallinas","","Los animales son de barro cocido, modelados y pintados a mano. El palo mide 20x3 y 7 cm. de alto.","",18.5,1,"A26 ",5,"8,†6,†2008",1
1100,203,"Pollito amarillo","","Es de barro cocido, modelado y pintado a mano. Mide 1,5 cm. de alto.","",2,1,"A27a ",20,"8,†6,†2008",0
1101,203,"Pollito gris","","Es de barro cocido, modelado y pintado a mano. Mide 1,5 cm. de alto.","",2,1,"A27g ",20,"8,†6,†2008",0
1102,203,"CigueÒa pequeÒa","","Es de barro cocido, modelado y pintado a mano. Mide 3 cm. de alto.","",3.5,1,"A29 ",40,"8,†6,†2008",0
1103,203,"CigueÒa grande","","Es de barro cocido, modelado y pintado a mano. Mide 5,4 cm. de alto. Precio unidad.","",4,1,"A30 ",20,"8,†6,†2008",0
1104,203,"CigueÒa pico abierto","","Es de barro cocido, modelado y pintado a mano. Mide 5,8 cm. de alto. Foto no disponible.","",5.8,1,"A31 ",20,"8,†6,†2008",0
1105,203,"CigueÒa alas abiert.","","Es de barro cocido, modelado y pintado a mano. Mide 7 cm. de alto. Foto no disponible.","",6.5,1,"A31b ",20,"8,†6,†2008",0
1106,203,"Nido cig¸eÒa peq.","","Las cig¸eÒas son de barro cocido. Medidas 4,2 cm. de alto. Diametro 3,6.","",10.5,1,"A32 ",20,"8,†6,†2008",0
1107,203,"Nido cig¸eÒa grande","","Las cig¸eÒas son de barro. Medidas de alto 6,9 cm. Diametro 4,2 cm.","",12.5,1,"A33 ",15,"8,†6,†2008",0
1108,203,"Flamenco mini","","Modelado a mano, es de barro cocido. Medidas de alto 4 cm.","",3.5,1,"A36 ",15,"8,†6,†2008",0
1109,203,"Flamenco pequeÒo","","Modelado a mano, esde barro cocido. Medidas de alto 6,5 cm.","",4,1,"A37 ",15,"8,†6,†2008",0
1110,203,"Flamenco comiendo p.","","Modelado a mano, es de barro cocido. Medidas de alto 4cm.","",4,1,"A38  ",15,"8,†6,†2008",0
1111,203,"Flamenco grande","","Modelado a mano, es de barro cocido. Medidas de alto 8cm.","",4.5,1,"A39 ",15,"8,†6,†2008",0
1112,203,"Flamenco comiendo g.","","Modelado a mano, es de barro cocido. Medidas de alto 5cm.","",4.5,1,"A40 ",10,"8,†6,†2008",0
1113,203,"Tortuga","","Modelado a mano, es de barro cocido. Mide 2,3 cm.","",3.5,1,"A41 ",40,"8,†6,†2008",1
1114,203,"Rana","","Modelado a mano, es de barro cocido. Mide 1,4 cm. Precio unidad.","",2.5,1,"A42 ",40,"8,†6,†2008",0
1115,203,"Lagartija","","Modelado a mano, es de barro cocido. Mide 3,5 cm.","",3.5,1,"A43 ",40,"8,†6,†2008",0
1116,203,"Cobra","","Modelado a mano, es de barro cocido. Mide 4,5 cm. Precio unidad.","",4.5,1,"A44 ",25,"8,†6,†2008",0
1117,203,"Caracol","","Modelado a mano, es de barro cocido. Mide 1 cm. Precio unidad.","",3.5,1,"A45 ",50,"8,†6,†2008",0
1118,203,"Patito","","Modelado a mano, es de barro cocido. Mide 3 cm.","",3,1,"A47 ",15,"8,†6,†2008",0
1119,203,"Pato","","Modelado a mano, es de barro cocido. Mide 4,5 cm.","",3.5,1,"A48 ",15,"8,†6,†2008",0
1120,203,"Lechuza","","Modelado a mano, es de barro cocido. Mide 4 cm.","",3.5,1,"A49 ",15,"8,†6,†2008",0
1121,203,"Jaula con pajarito","","La jaula es de madera y mide 3,2x4,3x3,5 cm. El pajarito es de barro.","",5.8,1,"A50 ",15,"8,†6,†2008",0
1122,204,"Pesando cerdo","","La estructura es de madera y mide 16,5x5x15 cm. TamaÒo para figuras de 10 cm.","",31.5,1,"A51   ",15,"8,†6,†2008",0
1123,204,"Pesando cerdo","","La estructura es de madera y mide 16,5x5x15 cm. TamaÒo para figuras de 12 cm. TambiÈn disponible con oveja.","",31.5,1,"A53  ",15,"8,†6,†2008",1
1124,203,"Perro de agua","","Modelado a mano, es de barro cocido. Medidas de alto 3,8 cm. Foto no disponible.","",5,1,"A55 ",15,"8,†6,†2008",0
1125,204,"Oveja 6","","Elaborada con barro cocido. Para figuras de 6 cm. Û para utilizar como cria pequeÒa. Postura con la cabeza hacia adelante.","",7.3,1,"10J6   ",50,"10,†6,†2008",0
1126,204,"Oveja 8-10","","Elaborada con barro cocido. Para figuras de 8-10 cm. Û para utilizar como cria pequeÒa. Postura con la cabeza hacia adelante.","",7.9,1,"10J8   ",50,"10,†6,†2008",0
1127,204,"Oveja 12","","Elaborada con barro cocido. Para figuras de 12 cm. Û para utilizar como cria pequeÒa. Postura con la cabeza hacia adelante.","",9,1,"10J12    ",50,"10,†6,†2008",0
1128,204,"Oveja 14","","Elaborada con barro cocido. Para figuras de 14 cm. Û para utilizar como cria de tamaÒos mas grandes. Postura con la cabeza hacia adelante.","",10.4,1,"10J14   ",50,"10,†6,†2008",0
1129,204,"Oveja 17","","Elaborada con barro cocido. Para figuras de 17 cm. Postura con la cabeza hacia adelante.","",14,1,"10J17   ",20,"10,†6,†2008",0
1130,204,"Oveja 21","","Elaborada con barro cocido. Para figuras de 23 cm. Postura con la cabeza hacia adelante.","",18.8,1,"10J21   ",20,"10,†6,†2008",0
1131,204,"Oveja 6","","Elaborada con barro cocido. Para figuras de 6 cm. TambiÈn se puede emplear como cria de otra escala mayor. Postura con la cabeza hacia arriba.","",7.3,1,"10J61   ",10,"10,†6,†2008",0
1132,204,"Oveja 8-10","","Elaborada con barro cocido. Para figuras de 8-10 cm Û como cria pequeÒa de otros tamaÒos. Postura con la cabeza hacia arriba.","",7.9,1,"10J81   ",10,"10,†6,†2008",0
1133,204,"Oveja 12","","Elaborada con barro cocido. Para figuras de 12 cm Û como cria pequeÒa de otros tamaÒos. Postura con la cabeza hacia arriba.","",9.1,1,"10J121    ",10,"10,†6,†2008",0
1134,204,"Oveja 14","","Elaborada con barro cocido. Para figuras de 14 cm Û como cria pequeÒa de otros tamaÒos. Postura con la cabeza hacia arriba.","",10.4,1,"10J141   ",10,"10,†6,†2008",0
1135,204,"Oveja 17","","Elaborada con barro cocido. Para figuras de 17 cm, o como cria pequeÒa de otras escalas. Postura con la cabeza hacia arriba.","",14,1,"10J171   ",10,"10,†6,†2008",0
1136,204,"Oveja 21","","Elaborada con barro cocido. Para figuras de 21 cm. Postura con la cabeza hacia arriba.","",18.8,1,"10J211   ",10,"10,†6,†2008",0
1137,204,"Oveja 6","","Elaborada con barro cocido. Para figuras de 6 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.","",7.3,1,"10J62    ",10,"10,†6,†2008",0
1138,204,"Oveja 8-10","","Elaborada con barro cocido. Para figuras de 8-10 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.","",7.9,1,"10J82   ",10,"10,†6,†2008",0
1139,204,"Oveja 12","","Elaborada con barro cocido. Para figuras de 12 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.","",9.1,1,"10J122    ",10,"10,†6,†2008",0
1140,204,"Oveja 14","","Elaborada con barro cocido. Para figuras de 14 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.","",10.4,1,"10J142     ",10,"10,†6,†2008",0
1141,204,"Oveja 17","","Elaborada con barro cocido. Para figuras de 17 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.","",14,1,"10J172   ",10,"10,†6,†2008",0
1142,204,"Oveja 21","","Elaborada con barro cocido. Para figuras de 21 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.","",18.8,1,"10J212    ",10,"10,†6,†2008",0
1143,204,"Oveja 6","","Elaborada con barro cocido. Para figuras de 6 cm.  o como cria de otras escalas mayores. Postura echada.","",7.3,1,"10J63    ",10,"10,†6,†2008",0
1144,204,"Oveja 8-10","","Elaborada con barro cocido. Para figuras de 8-10 cm.  o como cria de otras escalas mayores. Postura, echada.","",7.8,1,"10J83   ",10,"10,†6,†2008",0
1145,204,"Oveja 12","","Elaborada con barro cocido. Para figuras de 12 cm.  o como cria de otras escalas mayores. Postura, echada.","",9.1,1,"10J123    ",10,"10,†6,†2008",0
1146,204,"Oveja 14","","Elaborada con barro cocido. Para figuras de 14 cm.  o como cria de otras escalas mayores. Postura, echada.","",10.4,1,"10J143   ",10,"10,†6,†2008",0
1147,204,"Oveja 17","","Elaborada con barro cocido. Para figuras de 17 cm.  o como cria de otras escalas mayores. Postura, echada.","",14,1,"10J173   ",10,"10,†6,†2008",0
1148,204,"Oveja 21","","Elaborada con barro cocido. Para figuras de 21 cm.  o como cria de otras escalas mayores. Postura, echada.","",18.8,1,"10J213   ",10,"10,†6,†2008",0
1149,204,"Oveja 6","","Elaborada con barro cocido. Para figuras de 6 cm.  o como cria de otras escalas mayores. Postura, rascandose.","",7.3,1,"10J64   ",10,"10,†6,†2008",0
