catid,artid,cat_name,art_details,art_name,ref,art_price
203,1078,Animales ,"La jaula es de madera y mide 4,5x3,2x3,7 cm. Las palomas son de barro y también están disponibles en blanca,  indiquelo en \Comentarios\"".  Precio del conjunto.""",Jaula paloma pichón,A16 ,12.8
203,1079,Animales ,"El palomas  es de madera y mide 19,3 de alto cm. Lleva tres palomas que son de barro. Precio del conjunto.",Palomar,A17 ,29.8
203,1080,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 4cm. Si la desea mas grande, indiquelo en \Comentarios\"".""",Gallina colgada,A18 ,3
203,1081,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 2,5 cm.",Gallina colgada mini,A18m ,3
203,1082,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 2,5 cm.",Gallina negra mini,A19nm ,2.9
203,1083,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 2,5 cm.",Gallina blanca mini,A19bm ,2.9
203,1084,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 3,5 cm.",Gallina negra peq.,A19n ,3.5
203,1085,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 3,5 cm.",Gallina blanca peq.,A19b ,3.5
203,1086,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 4,5cm.",Gallina negra med.,A20n ,3.5
203,1087,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 4,5 cm.",Gallina blanca med.,A20b ,3.5
203,1088,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 6,5 cm.",Gallina negra gr.,A21n    ,4.5
203,1089,Animales ,"Modelada y pintada a mano. Es de barro cocido. Mide 6,5 cm.",Gallina blanca gr.,A21b  ,4.5
203,1090,Animales ,"Modelado y pintado a mano. Es de barro cocido. Mide 2,5 cm.",Gallo negro mini,A22nm ,2.9
203,1091,Animales ,"Modelado y pintado a mano. Es de barro cocido. Mide 2,5 cm.",Gallo blanco mini,A22bm ,2.9
203,1092,Animales ,Modelado y pintado a mano. Es de barro cocido. Mide 4 cm.,Gallo negro peq.,A22n ,3.5
203,1093,Animales ,Modelado y pintado a mano. Es de barro cocido. Mide 4 cm.,Gallo blanco peq.,A22b ,3.5
203,1094,Animales ,"Modelado y pintado a mano. Es de barro cocido. Mide 5,5 cm.",Gallo negro med.,A23n ,3.5
203,1095,Animales ,"Modelado y pintado a mano. Es de barro cocido. Mide 5,5 cm.",Gallo blanco med.,A23b ,3.5
203,1096,Animales ,"Modelado y pintado a mano. Es de barro cocido. Mide 7,5 cm.",Gallo negro grande,A24n ,4.5
203,1097,Animales ,"Modelado y pintado a mano. Es de barro cocido. Mide 7,5 cm.",Gallo blanco grande,A24b ,4.5
203,1098,Animales ,"La gallina es de barro cocido, modelada y pintada a mano. Mide 4,6 cm. de alto.",Gallina poniendo,A25 ,5.8
203,1099,Animales ,"Los animales son de barro cocido, modelados y pintados a mano. El palo mide 20x3 y 7 cm. de alto.",Palo gallinas,A26 ,18.5
203,1100,Animales ,"Es de barro cocido, modelado y pintado a mano. Mide 1,5 cm. de alto.",Pollito amarillo,A27a ,2
203,1101,Animales ,"Es de barro cocido, modelado y pintado a mano. Mide 1,5 cm. de alto.",Pollito gris,A27g ,2
203,1102,Animales ,"Es de barro cocido, modelado y pintado a mano. Mide 3 cm. de alto.",Cigueña pequeña,A29 ,3.5
203,1103,Animales ,"Es de barro cocido, modelado y pintado a mano. Mide 5,4 cm. de alto. Precio unidad.",Cigueña grande,A30 ,4
203,1104,Animales ,"Es de barro cocido, modelado y pintado a mano. Mide 5,8 cm. de alto. Foto no disponible.",Cigueña pico abierto,A31 ,5.8
203,1105,Animales ,"Es de barro cocido, modelado y pintado a mano. Mide 7 cm. de alto. Foto no disponible.",Cigueña alas abiert.,A31b ,6.5
203,1106,Animales ,"Las cigüeñas son de barro cocido. Medidas 4,2 cm. de alto. Diametro 3,6.",Nido cigüeña peq.,A32 ,10.5
203,1107,Animales ,"Las cigüeñas son de barro. Medidas de alto 6,9 cm. Diametro 4,2 cm.",Nido cigüeña grande,A33 ,12.5
203,1108,Animales ,"Modelado a mano, es de barro cocido. Medidas de alto 4 cm.",Flamenco mini,A36 ,3.5
203,1109,Animales ,"Modelado a mano, esde barro cocido. Medidas de alto 6,5 cm.",Flamenco pequeño,A37 ,4
203,1110,Animales ,"Modelado a mano, es de barro cocido. Medidas de alto 4cm.",Flamenco comiendo p.,A38  ,4
203,1111,Animales ,"Modelado a mano, es de barro cocido. Medidas de alto 8cm.",Flamenco grande,A39 ,4.5
203,1112,Animales ,"Modelado a mano, es de barro cocido. Medidas de alto 5cm.",Flamenco comiendo g.,A40 ,4.5
203,1113,Animales ,"Modelado a mano, es de barro cocido. Mide 2,3 cm.",Tortuga,A41 ,3.5
203,1114,Animales ,"Modelado a mano, es de barro cocido. Mide 1,4 cm. Precio unidad.",Rana,A42 ,2.5
203,1115,Animales ,"Modelado a mano, es de barro cocido. Mide 3,5 cm.",Lagartija,A43 ,3.5
203,1116,Animales ,"Modelado a mano, es de barro cocido. Mide 4,5 cm. Precio unidad.",Cobra,A44 ,4.5
203,1117,Animales ,"Modelado a mano, es de barro cocido. Mide 1 cm. Precio unidad.",Caracol,A45 ,3.5
203,1118,Animales ,"Modelado a mano, es de barro cocido. Mide 3 cm.",Patito,A47 ,3
203,1119,Animales ,"Modelado a mano, es de barro cocido. Mide 4,5 cm.",Pato,A48 ,3.5
203,1120,Animales ,"Modelado a mano, es de barro cocido. Mide 4 cm.",Lechuza,A49 ,3.5
203,1121,Animales ,"La jaula es de madera y mide 3,2x4,3x3,5 cm. El pajarito es de barro.",Jaula con pajarito,A50 ,5.8
204,1122,Animales Manuel,"La estructura es de madera y mide 16,5x5x15 cm. Tamaño para figuras de 10 cm.",Pesando cerdo,A51   ,31.5
204,1123,Animales Manuel,"La estructura es de madera y mide 16,5x5x15 cm. Tamaño para figuras de 12 cm. También disponible con oveja.",Pesando cerdo,A53  ,31.5
203,1124,Animales ,"Modelado a mano, es de barro cocido. Medidas de alto 3,8 cm. Foto no disponible.",Perro de agua,A55 ,5
204,1125,Animales Manuel,Elaborada con barro cocido. Para figuras de 6 cm. ó para utilizar como cria pequeña. Postura con la cabeza hacia adelante.,Oveja 6,10J6   ,7.3
204,1126,Animales Manuel,Elaborada con barro cocido. Para figuras de 8-10 cm. ó para utilizar como cria pequeña. Postura con la cabeza hacia adelante.,Oveja 8-10,10J8   ,7.9
204,1127,Animales Manuel,Elaborada con barro cocido. Para figuras de 12 cm. ó para utilizar como cria pequeña. Postura con la cabeza hacia adelante.,Oveja 12,10J12    ,9
204,1128,Animales Manuel,Elaborada con barro cocido. Para figuras de 14 cm. ó para utilizar como cria de tamaños mas grandes. Postura con la cabeza hacia adelante.,Oveja 14,10J14   ,10.4
204,1129,Animales Manuel,Elaborada con barro cocido. Para figuras de 17 cm. Postura con la cabeza hacia adelante.,Oveja 17,10J17   ,14
204,1130,Animales Manuel,Elaborada con barro cocido. Para figuras de 23 cm. Postura con la cabeza hacia adelante.,Oveja 21,10J21   ,18.8
204,1131,Animales Manuel,Elaborada con barro cocido. Para figuras de 6 cm. También se puede emplear como cria de otra escala mayor. Postura con la cabeza hacia arriba.,Oveja 6,10J61   ,7.3
204,1132,Animales Manuel,Elaborada con barro cocido. Para figuras de 8-10 cm ó como cria pequeña de otros tamaños. Postura con la cabeza hacia arriba.,Oveja 8-10,10J81   ,7.9
204,1133,Animales Manuel,Elaborada con barro cocido. Para figuras de 12 cm ó como cria pequeña de otros tamaños. Postura con la cabeza hacia arriba.,Oveja 12,10J121    ,9.1
204,1134,Animales Manuel,Elaborada con barro cocido. Para figuras de 14 cm ó como cria pequeña de otros tamaños. Postura con la cabeza hacia arriba.,Oveja 14,10J141   ,10.4
204,1135,Animales Manuel,"Elaborada con barro cocido. Para figuras de 17 cm, o como cria pequeña de otras escalas. Postura con la cabeza hacia arriba.",Oveja 17,10J171   ,14
204,1136,Animales Manuel,Elaborada con barro cocido. Para figuras de 21 cm. Postura con la cabeza hacia arriba.,Oveja 21,10J211   ,18.8
204,1137,Animales Manuel,Elaborada con barro cocido. Para figuras de 6 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.,Oveja 6,10J62    ,7.3
204,1138,Animales Manuel,Elaborada con barro cocido. Para figuras de 8-10 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.,Oveja 8-10,10J82   ,7.9
204,1139,Animales Manuel,Elaborada con barro cocido. Para figuras de 12 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.,Oveja 12,10J122    ,9.1
204,1140,Animales Manuel,Elaborada con barro cocido. Para figuras de 14 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.,Oveja 14,10J142     ,10.4
204,1141,Animales Manuel,Elaborada con barro cocido. Para figuras de 17 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.,Oveja 17,10J172   ,14
204,1142,Animales Manuel,Elaborada con barro cocido. Para figuras de 21 cm.  o como cria de otras escalas mayores. Postura con la cabeza girada.,Oveja 21,10J212    ,18.8
204,1143,Animales Manuel,Elaborada con barro cocido. Para figuras de 6 cm.  o como cria de otras escalas mayores. Postura echada.,Oveja 6,10J63    ,7.3
204,1144,Animales Manuel,"Elaborada con barro cocido. Para figuras de 8-10 cm.  o como cria de otras escalas mayores. Postura, echada.",Oveja 8-10,10J83   ,7.8
204,1145,Animales Manuel,"Elaborada con barro cocido. Para figuras de 12 cm.  o como cria de otras escalas mayores. Postura, echada.",Oveja 12,10J123    ,9.1
204,1146,Animales Manuel,"Elaborada con barro cocido. Para figuras de 14 cm.  o como cria de otras escalas mayores. Postura, echada.",Oveja 14,10J143   ,10.4
204,1147,Animales Manuel,"Elaborada con barro cocido. Para figuras de 17 cm.  o como cria de otras escalas mayores. Postura, echada.",Oveja 17,10J173   ,14
204,1148,Animales Manuel,"Elaborada con barro cocido. Para figuras de 21 cm.  o como cria de otras escalas mayores. Postura, echada.",Oveja 21,10J213   ,18.8
204,1149,Animales Manuel,"Elaborada con barro cocido. Para figuras de 6 cm.  o como cria de otras escalas mayores. Postura, rascandose.",Oveja 6,10J64   ,7.3
204,1150,Animales Manuel,"Elaborada con barro cocido. Para figuras de 8-10 cm.  o como cria de otras escalas mayores. Postura, rascandose.",Oveja 8-10,10J84   ,7.9
204,1151,Animales Manuel,"Elaborada con barro cocido. Para figuras de 12 cm.  o como cria de otras escalas mayores. Postura, rascandose.",Oveja  12,10J124   ,9
204,1152,Animales Manuel,"Elaborada con barro cocido. Para figuras de 14 cm.  o como cria de otras escalas mayores. Postura, rascandose.",Oveja 14,10J144   ,10.4
204,1153,Animales Manuel,"Elaborada con barro cocido. Para figuras de 17 cm.  o como cria de otras escalas mayores. Postura, rascandose.",Oveja 17,10J174   ,14
204,1154,Animales Manuel,"Elaborada con barro cocido. Para figuras de 21 cm.  o como cria de otras escalas mayores. Postura, rascandose.",Oveja 21,10J214   ,18.8
204,1155,Animales Manuel,Elaborada con barro cocido. Para figuras de 8-10 cm. Precio de la madre con la cria.,Oveja madre 8-10,10JM10   ,16.7
204,1156,Animales Manuel,Elaborada con barro cocido. Para figuras de 12 cm. Precio de la madre con la cria.,Oveja madre 12,10JM12   ,17.9
204,1157,Animales Manuel,Elaborada con barro cocido. Para figuras de 14 cm. Precio de la madre con la cria.,Oveja madre 14,10JM14   ,19.6
204,1158,Animales Manuel,Elaborada con barro cocido. Para figuras de 17 cm. Precio de la madre con la cria.,Oveja madre 17,10JM17   ,23.9
204,1159,Animales Manuel,Elaborada con barro cocido. Para figuras de 21cm. Precio de la madre con la cria.,Oveja madre 21,10JM21   ,29
204,1160,Animales Manuel,Elaborada con barro cocido. Para figuras de 10cm.,Oveja pariendo 10,10JP10   ,16.7
204,1161,Animales Manuel,Elaborada con barro cocido. Para figuras de 12cm.,Oveja pariendo 12,10JP12   ,17.9
204,1162,Animales Manuel,Elaborada con barro cocido. Para figuras de 14cm.,Oveja pariendo 14,10JP14   ,19.6
204,1163,Animales Manuel,Elaborada con barro cocido. Para figuras de 17cm.,Oveja pariendo 17,10JP17     ,23.9
204,1164,Animales Manuel,Elaborado con barro cocido. Para figuras de 8-10cm.,Carnero 8-10,10R8    ,9.4
204,1165,Animales Manuel,Elaborado con barro cocido. Para figuras de 12cm.,Carnero 12,10R12    ,10.9
204,1166,Animales Manuel,Elaborado con barro cocido. Para figuras de 14cm.,Carnero 14,10R14   ,12.7
204,1167,Animales Manuel,Elaborado con barro cocido. Para figuras de 17cm.,Carnero 17,10R17   ,17.6
204,1168,Animales Manuel,Elaborado con barro cocido. Para figuras de 21cm.,Carnero 21,10R21   ,24
204,1169,Animales Manuel,Elaborado con barro cocido. Para figuras de 12cm. Precio del conjunto.,Carneros peleando 12,10RP12   ,24.2
204,1170,Animales Manuel,Elaborado con barro cocido. Para figuras de 14cm. Precio del conjunto.,Carneros peleando 14,10RP14   ,29
204,1173,Animales Manuel,Elaborado con barro cocido. Para figuras de 8-10cm. También disponible en color claro. Precio unidad.,Cerdo 8-10,10C8   ,7.9
204,1174,Animales Manuel,Elaborado con barro cocido. Para figuras de 12 cm. También disponible en color claro. Precio unidad.,Cerdo 12,10C12   ,9.1
204,1175,Animales Manuel,Elaborado con barro cocido. Para figuras de 14 cm. También disponible en color claro. Precio unidad.,Cerdo 14,10C14   ,10.4
204,1176,Animales Manuel,Elaborado con barro cocido. Para figuras de 8-10 cm.,Cerdo amarrado 8-10,10CA8    ,9.7
204,1177,Animales Manuel,Elaborado con barro cocido. Para figuras de 12 cm.,Cerdo amarrado 12,10CA12   ,10.2
204,1178,Animales Manuel,Elaborado con barro cocido. Para figuras de 8-10 cm. Precio unidad.,Cabra 8-10,10B8   ,7.9
204,1179,Animales Manuel,Elaborado con barro cocido. Para figuras de 12 cm. Precio unidad.,Cabra 12,10B12   ,9.1
204,1180,Animales Manuel,Elaborado con barro cocido. Para figuras de 14 cm. Precio unidad.,Cabra 14,10B14   ,10.4
204,1181,Animales Manuel,Elaborado con barro cocido. Para figuras de 17 cm. Precio unidad.,Cabra 17,10B17   ,14
237,1184,Montserrat Ribes 9-10cm,Belï¿½n hebreo de 9 cm. Precio del Grupo.,Grupo Nacimiento 9,19250,148.5
215,1185,Montserrat Ribes Animales,Escala para figuras de 8-10 cm.,Mula 8-10 cm,19251,47
215,1186,Montserrat Ribes Animales,Escala para figuras de 8-10 cm.,Buey 8-10 cm,19252,47
237,1187,Montserrat Ribes 9-10cm,Belen hebreo 9 cm. Conjunto de tres reyes,Reyes 9 cm,19255,185.5
237,1188,Montserrat Ribes 9-10cm,Belen hebreo 9 cm. Pastorcillo adorando .,Pastor adorando 9 cm,19253,53
237,1189,Montserrat Ribes 9-10cm,Belen hebreo 9 cm. Pastora con jarra de miel,Pastora jarra 9 cm,19254,53
237,1190,Montserrat Ribes 9-10cm,Escala para figuras de 10 cm,El Rabadan Jepo 10cm,19074,64.5
237,1191,Montserrat Ribes 9-10cm,Pastor 10 cm .,El Padre Matias 10cm,19075,64.5
237,1192,Montserrat Ribes 9-10cm,Pastora 10 cm .,La Madre Isabel 10cm,19076,64.5
237,1193,Montserrat Ribes 9-10cm,Pastora 10 cm .,La abuela Simona 10c,19077,64.5
237,1194,Montserrat Ribes 9-10cm,San Jose 10 cm pidiendo posada .,San Jose 10 cm,19175,64.5
237,1195,Montserrat Ribes 9-10cm,Virgen 10 cm pidiendo posada .,Virgen 10 cm,19176,64.5
237,1196,Montserrat Ribes 9-10cm,Escala para figuras 10 cm,Posadero 10 cm,19177,64.5
238,1197,Montserrat Ribes 12 cm,Belï¿½n hebreo 12 cm : grupo Nacimiento,Nacimiento 12 cm,19201,280.5
238,1198,Montserrat Ribes 12 cm,Forma parte del Belï¿½n hebreo 12 cm .,Reyes 12 cm,19210,236
238,1199,Montserrat Ribes 12 cm,Forma parte del Belï¿½n hebreo de 12 cm,Pastora hablando 12c,19204,80
238,1200,Montserrat Ribes 12 cm,Forma parte del Belï¿½n tradicional de 12 cm.,Hermanos 12cm,19012,80
238,1201,Montserrat Ribes 12 cm, Forma parte del Belï¿½n tradicional  de 12 cm,Padre con azada 12cm,19010,80
238,1202,Montserrat Ribes 12 cm, Forma parte del Belï¿½n tradicional  de 12 cm,Madre cantaro 12 cm,19011,87.5
238,1203,Montserrat Ribes 12 cm, Forma parte del Belï¿½n tradicional  de 12 cm .,Past.barriendo 12cm,19145,80
238,1204,Montserrat Ribes 12 cm, Forma parte del Belï¿½n tradicional  de 12 cm .Pastora caminado con toquilla,Past. caminando 12cm,19146,80
238,1205,Montserrat Ribes 12 cm, Forma parte del Belï¿½n hebreo  de 12 cm .Pastor arrodillado con cordero,Past.arrodillado12cm,19203,58
238,1206,Montserrat Ribes 12 cm, Forma parte del Belï¿½n hebreo  de 12 cm .,Pastor anciano 12cm,19205,80
238,1207,Montserrat Ribes 12 cm, Forma parte del Belï¿½n hebreo  de 12 cm .,Anunciacion 12 cm,19202,190.5
238,1208,Montserrat Ribes 12 cm, Forma parte del Belï¿½n hebreo  de 12 cm .,Pastora de pie 12 cm,19162,80
238,1209,Montserrat Ribes 12 cm, Forma parte del Belï¿½n tradicional  de 12 cm .Virgen cambiando paï¿½ales.,Virgen 12 cm,19065,94
238,1210,Montserrat Ribes 12 cm, Forma parte del Belï¿½n tradicional  de 12 cm .San Josï¿½ con toalla.,San Jose 12 cm,19066,94
239,1211,Montserrat Ribes 14 cm, Forma parte del Belï¿½n hebreo  de 14 cm .,Virgen con niño 14cm,19160,99
239,1212,Montserrat Ribes 14 cm, Forma parte del Belï¿½n hebreo  de 14 cm .,San Jose 14 cm,19161,99
239,1213,Montserrat Ribes 14 cm, Forma parte del Belï¿½n hebreo  de 14 cm .,Samaritana 14 cm,19159,83.5
239,1214,Montserrat Ribes 14 cm, Forma parte del Belï¿½n hebreo  de 14 cm .,Pastora saco 14 cm,19158,83.5
239,1597,Montserrat Ribes 14 cm,Escala para figuras de 14 cm.,Pescador 14cm,19122,79.5
240,1216,Montserrat Ribes 15 cm,Forma parte del Belï¿½n tradicional de 15 cm .,Virgen 15 cm,19001,122
240,1217,Montserrat Ribes 15 cm,Forma parte del Belï¿½n tradicional de 15 cm .,San Jose niño 15cm,19002,119
215,1218,Montserrat Ribes Animales,Escala para figuras de 15 cm .,Mula 13-15 cm,19003,57
215,1219,Montserrat Ribes Animales,Escala para figuras de 15 cm .,Buey13-15 cm,19004,57
240,1220,Montserrat Ribes 15 cm,Forma parte del Belï¿½n tradicional de 15 cm .,Pastor con hijo 15cm,19006,112
240,1221,Montserrat Ribes 15 cm,Forma parte del Belï¿½n tradicional de 15 cm .,Pastor ofrenda 15cm,19018,82.5
240,1222,Montserrat Ribes 15 cm,Forma parte del Belï¿½n tradicional de 15 cm .,Pastora cesto 15cm,19007,82.5
241,1223,Montserrat Ribes 17 cm,Forma parte del Belï¿½n hebreo de 17 cm .,Virgen y niño 17 cm,19090,133
241,1224,Montserrat Ribes 17 cm,Forma parte del Belï¿½n hebreo de 17 cm .,S. Jose rodillas 17c,19089,133
215,1225,Montserrat Ribes Animales,Escala para figuras de 16-18 cm,Mula 15-17 cm,19027,63.5
215,1226,Montserrat Ribes Animales,Escala para figuras de 16-18 cm,Buey 15-17 cm,19028,63.5
241,1227,Montserrat Ribes 17 cm,Conjunto de tres Reyes forma parte del Belen Hebreo de 17 cm.,Reyes 17 cm,19095,298.5
241,1228,Montserrat Ribes 17 cm,Forma parte del Belen Hebreo de 17 cm.,Pastor rodillas 17cm,19092,101.5
247,1229,Monserrat Ribes Figuras 14-17 cm,Escala para figuras de 15 a 17 cm . Precio unidad.,Samuel  burrita15-17,19097,110.5
241,1230,Montserrat Ribes 17 cm,Escala para figuras de 17 cm .Pastor seï¿½alando camino,Pastor señalando 17c,19098,109.5
241,1231,Montserrat Ribes 17 cm,Forma parte del Belï¿½n reposo en el camino de 17 cm .,Virgen 17 cm,19110,133
241,1232,Montserrat Ribes 17 cm,Forma parte del Belï¿½n reposo en el camino de 17 cm .,San jose 17 cm,19111,133
241,1233,Montserrat Ribes 17 cm,Escala para figuras de 17 cm .,Pastor sentado 17cm,19101,106.5
247,1234,Monserrat Ribes Figuras 14-17 cm,Escala para figuras de 14 a 17 cm .,Pastelería 14-17cm,19102,82.5
240,1235,Montserrat Ribes 15 cm,Escala para figuras de 17 cm .,Pastor con manta 15c,19103,101.5
241,1236,Montserrat Ribes 17 cm,Escala para figuras de 17 cm .,Pastor zurrón 17cm,19104,82.5
215,1237,Montserrat Ribes Animales,Escala para figuras de 17 cm .,Mula tozuda 17cm,19105,95
241,1238,Montserrat Ribes 17 cm,Escala para figuras de 17 cm .Pastor tirando de mula.,Pastor 17cm,19106,122
